Entity,Code,Year,Solar (TWh – sub method)
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0
Sweden,SWE,1984,0
Sweden,SWE,1985,0
Sweden,SWE,1986,0
Sweden,SWE,1987,0
Sweden,SWE,1988,0
Sweden,SWE,1989,0
Sweden,SWE,1990,0
Sweden,SWE,1991,0
Sweden,SWE,1992,0
Sweden,SWE,1993,0.0027777800000000005
Sweden,SWE,1994,0.0027777800000000005
Sweden,SWE,1995,0.0027777800000000005
Sweden,SWE,1996,0.0027777800000000005
Sweden,SWE,1997,0.0027777800000000005
Sweden,SWE,1998,0.0027777800000000005
Sweden,SWE,1999,0.0027777800000000005
Sweden,SWE,2000,0.0027777800000000005
Sweden,SWE,2001,0.005519476637800001
Sweden,SWE,2002,0.0054838654982000004
Sweden,SWE,2003,0.0054487265812
Sweden,SWE,2004,0.0054140043312
Sweden,SWE,2005,0.0053797543038
Sweden,SWE,2006,0.0053459209434
Sweden,SWE,2007,0.007968756375
Sweden,SWE,2008,0.0105590084472
Sweden,SWE,2009,0.0183642091358
Sweden,SWE,2010,0.023466268773000003
Sweden,SWE,2011,0.03368891584000001
Sweden,SWE,2012,0.048939483596000005
Sweden,SWE,2013,0.08960840502
Sweden,SWE,2014,0.119610929022
Sweden,SWE,2015,0.245387140754
Sweden,SWE,2016,0.35961556547000006
Sweden,SWE,2017,0.5750004599999999
Sweden,SWE,2018,0.971784388538
Sweden,SWE,2019,1.4528906067560001
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0.0027777800000000005
Switzerland,CHE,1991,0.005555560000000001
Switzerland,CHE,1992,0.00833334
Switzerland,CHE,1993,0.011111120000000002
Switzerland,CHE,1994,0.013888900000000001
Switzerland,CHE,1995,0.01666668
Switzerland,CHE,1996,0.01944446
Switzerland,CHE,1997,0.01944446
Switzerland,CHE,1998,0.022222240000000004
Switzerland,CHE,1999,0.027777800000000002
Switzerland,CHE,2000,0.030555580000000002
Switzerland,CHE,2001,0.035876695368000006
Switzerland,CHE,2002,0.041129199570000004
Switzerland,CHE,2003,0.049038372563999996
Switzerland,CHE,2004,0.04872615009200001
Switzerland,CHE,2005,0.05648726741200001
Switzerland,CHE,2006,0.064150884654
Switzerland,CHE,2007,0.07703145051400001
Switzerland,CHE,2008,0.09767091147000001
Switzerland,CHE,2009,0.14166678
Switzerland,CHE,2010,0.24509214051800005
Switzerland,CHE,2011,0.43536618162600005
Switzerland,CHE,2012,0.77015200501
Switzerland,CHE,2013,1.2801215796520002
Switzerland,CHE,2014,2.142816158696
Switzerland,CHE,2015,2.8308058757540007
Switzerland,CHE,2016,3.352221570664
Switzerland,CHE,2017,4.207503366
Switzerland,CHE,2018,4.8315827541520004
Switzerland,CHE,2019,5.5964772549560005
Taiwan,TWN,1965,0
Taiwan,TWN,1966,0
Taiwan,TWN,1967,0
Taiwan,TWN,1968,0
Taiwan,TWN,1969,0
Taiwan,TWN,1970,0
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.0003333336
Taiwan,TWN,2001,0.0007285728050800001
Taiwan,TWN,2002,0.0009541952078000001
Taiwan,TWN,2003,0.0012559315603
Taiwan,TWN,2004,0.00158089293138
Taiwan,TWN,2005,0.0025822798436000004
Taiwan,TWN,2006,0.0038945031156
Taiwan,TWN,2007,0.0057906435214
Taiwan,TWN,2008,0.0120621763164
Taiwan,TWN,2009,0.0241637971088
Taiwan,TWN,2010,0.06671505337200001
Taiwan,TWN,2011,0.18209264567400002
Taiwan,TWN,2012,0.445806745534
Taiwan,TWN,2013,0.8649887475460001
Taiwan,TWN,2014,1.404051401018
Taiwan,TWN,2015,2.2148487163220003
Taiwan,TWN,2016,2.847327000082
Taiwan,TWN,2017,4.228992549858001
Taiwan,TWN,2018,6.808864613753999
Taiwan,TWN,2019,10.261677931558001
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.09750952245200001
Thailand,THA,2007,0.10295647125400002
Thailand,THA,2008,0.102633693218
Thailand,THA,2009,0.11648148207400001
Thailand,THA,2010,0.15206151053800002
Thailand,THA,2011,0.24473797356800003
Thailand,THA,2012,1.2839518604940001
Thailand,THA,2013,3.21944146444
Thailand,THA,2014,4.920524214194001
Thailand,THA,2015,6.015778701508001
Thailand,THA,2016,8.49246234952
Thailand,THA,2017,11.357509086
Thailand,THA,2018,12.399115752617998
Thailand,THA,2019,12.415844932668
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0.00035277806
Trinidad and Tobago,TTO,2001,0.00175243751306
Trinidad and Tobago,TTO,2002,0.0026459687834400002
Trinidad and Tobago,TTO,2003,0.0040810865982
Trinidad and Tobago,TTO,2004,0.005887754710200001
Trinidad and Tobago,TTO,2005,0.0062916161444000005
Trinidad and Tobago,TTO,2006,0.007179561299200001
Trinidad and Tobago,TTO,2007,0.007652672788800001
Trinidad and Tobago,TTO,2008,0.0082624232766
Trinidad and Tobago,TTO,2009,0.009273924085800002
Trinidad and Tobago,TTO,2010,0.010439897240800002
Trinidad and Tobago,TTO,2011,0.0103762305232
Trinidad and Tobago,TTO,2012,0.010313341584000001
Trinidad and Tobago,TTO,2013,0.0102512026454
Trinidad and Tobago,TTO,2014,0.011421564692800002
Trinidad and Tobago,TTO,2015,0.0130308159802
Trinidad and Tobago,TTO,2016,0.012953704807400001
Trinidad and Tobago,TTO,2017,0.012877510302
Trinidad and Tobago,TTO,2018,0.011606703729800001
Trinidad and Tobago,TTO,2019,0.0115639259178
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0
Turkey,TUR,1999,0
Turkey,TUR,2000,0
Turkey,TUR,2001,0
Turkey,TUR,2002,0
Turkey,TUR,2003,0
Turkey,TUR,2004,0
Turkey,TUR,2005,0
Turkey,TUR,2006,0
Turkey,TUR,2007,0
Turkey,TUR,2008,0
Turkey,TUR,2009,0
Turkey,TUR,2010,0.006257671672800001
Turkey,TUR,2011,0.0074155892658
Turkey,TUR,2012,0.010967036551400001
Turkey,TUR,2013,0.0173702638962
Turkey,TUR,2014,0.044281424314
Turkey,TUR,2015,0.49107789286200004
Turkey,TUR,2016,2.6231826541000003
Turkey,TUR,2017,7.223255778600002
Turkey,TUR,2018,19.385483286152002
Turkey,TUR,2019,27.039265242505998
Turkmenistan,TKM,1985,0
Turkmenistan,TKM,1986,0
Turkmenistan,TKM,1987,0
Turkmenistan,TKM,1988,0
Turkmenistan,TKM,1989,0
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0.0004158753327
Turkmenistan,TKM,2011,0.0011836509469200002
Turkmenistan,TKM,2012,0.0025279325778999997
Turkmenistan,TKM,2013,0.0047332537866
Turkmenistan,TKM,2014,0.007933756347
Turkmenistan,TKM,2015,0.0132053716754
Turkmenistan,TKM,2016,0.017550930707400002
Turkmenistan,TKM,2017,0.01740001392
Turkmenistan,TKM,2018,0.0172982638386
Turkmenistan,TKM,2019,0.0172344860098
Ukraine,UKR,1985,0
Ukraine,UKR,1986,0
Ukraine,UKR,1987,0
Ukraine,UKR,1988,0
Ukraine,UKR,1989,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0
Ukraine,UKR,1999,0
Ukraine,UKR,2000,0
Ukraine,UKR,2001,0
Ukraine,UKR,2002,0
Ukraine,UKR,2003,0
Ukraine,UKR,2004,0
Ukraine,UKR,2005,0
Ukraine,UKR,2006,0
Ukraine,UKR,2007,0
Ukraine,UKR,2008,0
Ukraine,UKR,2009,0
Ukraine,UKR,2010,0
Ukraine,UKR,2011,0.07800311795800001
Ukraine,UKR,2012,0.8585006868
Ukraine,UKR,2013,1.4593383896920002
Ukraine,UKR,2014,1.0917672623020003
Ukraine,UKR,2015,1.205432631012
Ukraine,UKR,2016,1.234261265186
Ukraine,UKR,2017,1.8042514434000003
Ukraine,UKR,2018,2.752560813158
Ukraine,UKR,2019,7.207872710738
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0.01666945778
United Arab Emirates,ARE,2010,0.04803809398600001
United Arab Emirates,ARE,2011,0.05363309846200001
United Arab Emirates,ARE,2012,0.062441438842000006
United Arab Emirates,ARE,2013,0.218703508296
United Arab Emirates,ARE,2014,0.7849297946100001
United Arab Emirates,ARE,2015,0.7822409035700001
United Arab Emirates,ARE,2016,0.8525706820560001
United Arab Emirates,ARE,2017,1.9631790705420002
United Arab Emirates,ARE,2018,3.26600122391
United Arab Emirates,ARE,2019,10.323054369548
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0.0028058355780000003
United Kingdom,GBR,1985,0.0028058355780000003
United Kingdom,GBR,1986,0.0028058355780000003
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0.0028058355780000003
United Kingdom,GBR,1989,0
United Kingdom,GBR,1990,0
United Kingdom,GBR,1991,0
United Kingdom,GBR,1992,0
United Kingdom,GBR,1993,0
United Kingdom,GBR,1994,0
United Kingdom,GBR,1995,0
United Kingdom,GBR,1996,0
United Kingdom,GBR,1997,0
United Kingdom,GBR,1998,0
United Kingdom,GBR,1999,0.0027777800000000005
United Kingdom,GBR,2000,0.0027777800000000005
United Kingdom,GBR,2001,0.005519476637800001
United Kingdom,GBR,2002,0.0082258121362
United Kingdom,GBR,2003,0.0081730898718
United Kingdom,GBR,2004,0.0108280364402
United Kingdom,GBR,2005,0.0215190172152
United Kingdom,GBR,2006,0.029402523522000002
United Kingdom,GBR,2007,0.03718752975
United Kingdom,GBR,2008,0.044875869234
United Kingdom,GBR,2009,0.052469764198
United Kingdom,GBR,2010,0.10501702845800001
United Kingdom,GBR,2011,0.6314455051560001
United Kingdom,GBR,2012,3.4869697340180004
United Kingdom,GBR,2013,5.146759395181999
United Kingdom,GBR,2014,10.317232976002
United Kingdom,GBR,2015,19.05636802286
United Kingdom,GBR,2016,26.173804827916
United Kingdom,GBR,2017,28.688657950908
United Kingdom,GBR,2018,31.95542973099
United Kingdom,GBR,2019,31.389989556416
United States,USA,1965,0
United States,USA,1966,0
United States,USA,1967,0
United States,USA,1968,0
United States,USA,1969,0
United States,USA,1970,0
United States,USA,1971,0
United States,USA,1972,0
United States,USA,1973,0
United States,USA,1974,0
United States,USA,1975,0
United States,USA,1976,0
United States,USA,1977,0
United States,USA,1978,0
United States,USA,1979,0
United States,USA,1980,0
United States,USA,1981,0
United States,USA,1982,0
United States,USA,1983,0.00833334
United States,USA,1984,0.014725039557800001
United States,USA,1985,0.029826134972
United States,USA,1986,0.03937142038600001
United States,USA,1987,0.02945280134
United States,USA,1988,0.025516298190800004
United States,USA,1989,0.703145840294
United States,USA,1990,1.0299866573220002
United States,USA,1991,1.3284813405620002
United States,USA,1992,1.13568007521
United States,USA,1993,1.3198952225820002
United States,USA,1994,1.394092226384
United States,USA,1995,1.429088921048
United States,USA,1996,1.503726758536
United States,USA,1997,1.4797114615459999
United States,USA,1998,1.4573881103540003
United States,USA,1999,1.439840318538
United States,USA,2000,1.4403142078060003
United States,USA,2001,1.5850609902700001
United States,USA,2002,1.6495429863000002
United States,USA,2003,1.66364299758
United States,USA,2004,1.889850400768
United States,USA,2005,2.014449389336
United States,USA,2006,2.20367259627
United States,USA,2007,2.9096864944140006
United States,USA,2008,4.310882893148
United States,USA,2009,5.446196856954001
United States,USA,2010,7.856082951528001
United States,USA,2011,12.280706491224
United States,USA,2012,23.277175288392
United States,USA,2013,41.065518407944005
United States,USA,2014,74.35256670422801
United States,USA,2015,99.73913701346801
United States,USA,2016,139.37044205182002
United States,USA,2017,195.14409555959602
United States,USA,2018,234.39161640203204
United States,USA,2019,268.31953132212004
Uzbekistan,UZB,1985,0
Uzbekistan,UZB,1986,0
Uzbekistan,UZB,1987,0
Uzbekistan,UZB,1988,0
Uzbekistan,UZB,1989,0
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0.0007544394924400001
Uzbekistan,UZB,2017,0.0017500014
Uzbekistan,UZB,2018,0.004059447692000001
Uzbekistan,UZB,2019,0.0094371464386
Venezuela,VEN,1965,0
Venezuela,VEN,1966,0
Venezuela,VEN,1967,0
Venezuela,VEN,1968,0
Venezuela,VEN,1969,0
Venezuela,VEN,1970,0
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0.0064141162424
Venezuela,VEN,2011,0.0077225617335999995
Venezuela,VEN,2012,0.0134454552008
Venezuela,VEN,2013,0.013690427619000002
Venezuela,VEN,2014,0.0171725692936
Venezuela,VEN,2015,0.0222236566678
Venezuela,VEN,2016,0.025237242412
Venezuela,VEN,2017,0.025020242238400003
Venezuela,VEN,2018,0.022110156577
Venezuela,VEN,2019,0.029298078994000002
Vietnam,VNM,1965,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0
Vietnam,VNM,2009,0
Vietnam,VNM,2010,0.0153730122984
Vietnam,VNM,2011,0.015279290001200001
Vietnam,VNM,2012,0.015186678816
Vietnam,VNM,2013,0.015095206520600002
Vietnam,VNM,2014,0.016972013577600004
Vietnam,VNM,2015,0.016870985719
Vietnam,VNM,2016,0.016771180083600002
Vietnam,VNM,2017,0.023427518742
Vietnam,VNM,2018,0.282074114548
Vietnam,VNM,2019,10.352574115386002
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0
World,OWID_WRL,1979,0
World,OWID_WRL,1980,0
World,OWID_WRL,1981,0
World,OWID_WRL,1982,0
World,OWID_WRL,1983,0.00833334
World,OWID_WRL,1984,0.017530875135799998
World,OWID_WRL,1985,0.03263197055
World,OWID_WRL,1986,0.042177255964
World,OWID_WRL,1987,0.02945280134
World,OWID_WRL,1988,0.028322244880000003
World,OWID_WRL,1989,0.728398360496
World,OWID_WRL,1990,1.0785978073220002
World,OWID_WRL,1991,1.4033425115620002
World,OWID_WRL,1992,1.301626319078
World,OWID_WRL,1993,1.5463831815500002
World,OWID_WRL,1994,1.6667066111420001
World,OWID_WRL,1995,1.7800397573640003
World,OWID_WRL,1996,1.9589126782400001
World,OWID_WRL,1997,2.1016261257440005
World,OWID_WRL,1998,2.31052684842
World,OWID_WRL,1999,2.5449934248820005
World,OWID_WRL,2000,3.1117536005120003
World,OWID_WRL,2001,3.8659042038319997
World,OWID_WRL,2002,4.836506924758001
World,OWID_WRL,2003,6.1526457554460015
World,OWID_WRL,2004,8.05292866456
World,OWID_WRL,2005,11.204993130654001
World,OWID_WRL,2006,15.292658623006002
World,OWID_WRL,2007,20.640131234314
World,OWID_WRL,2008,33.376198645382004
World,OWID_WRL,2009,55.016316790796
World,OWID_WRL,2010,87.906704214196
World,OWID_WRL,2011,168.76555140122198
World,OWID_WRL,2012,259.65821855974207
World,OWID_WRL,2013,356.16882549038803
World,OWID_WRL,2014,503.53233115887605
World,OWID_WRL,2015,649.739621735726
World,OWID_WRL,2016,825.4498142482121
World,OWID_WRL,2017,1117.36780361575
World,OWID_WRL,2018,1448.367220359516
World,OWID_WRL,2019,1792.9963788404002
